comment,label
"Sería bueno saber cómo es el ciclo de distribución, pa’ entender por qué se demora.",sugerencia
El proceso pa’ legalizar una casa debería ser más rápido y sin tanta cola ni papeleo.,sugerencia
"Deberían dar prioridad a las personas que viven en albergues desde hace años, eso no puede seguir así.",sugerencia
Sería justo que publicaran cuánto demora cada trámite de Vivienda y cómo va tu caso.,sugerencia
Un sistema online pa’ pedir turnos en Vivienda ahorraría horas de cola.,sugerencia
"Los técnicos deberían pasar más rápido a hacer las inspecciones, no que uno tenga que llamar mil veces.",sugerencia
"Estaría bueno que se revisaran los precios de los materiales de construcción, están por las nubes.",sugerencia
"La gente con problemas estructurales serios deberían tener ayuda urgente, eso es riesgo pa’ la vida.",sugerencia
Sería útil un mapa interactivo con el estado legal de cada propiedad o zona en trámite.,sugerencia
Deberían tener un canal pa’ denunciar corrupción o maltrato en las oficinas de Vivienda.,sugerencia
"Los trámites de herencia o permutas deberían modernizarse, todavía están en el siglo pasado.",sugerencia
"Los productos deberían llegar completos a la bodega, no que siempre falte algo.",sugerencia
Sería bueno que pusieran un cartel con la fecha exacta de llegada de cada producto de la libreta.,sugerencia
El bodeguero debería llevar un registro más claro y accesible pa’ los consumidores.,sugerencia
Una app pa’ consultar lo que te toca en la libreta ayudaría pila a organizarse.,sugerencia
Deberían mejorar el control y evitar que desvíen productos antes de que lleguen a la bodega.,sugerencia
"Los productos deberían tener mejor calidad, a veces el arroz viene lleno de basura.",sugerencia
"Los horarios deberían cumplirse bien y ser más amplios, no que abran solo un ratico.",sugerencia
Podrían poner una tablilla con los precios pa’ que no haya confusión.,sugerencia
Un sistema de turnos o avisos por SMS ayudaría a que la distribución sea más organizada.,sugerencia
"Sería bueno que la bodega tenga condiciones mejores, muchas están en mal estado.",sugerencia
Sería ideal que los policlínicos tuvieran turnos por teléfono o por internet.,sugerencia
"Los consultorios deberían tener los medicamentos básicos, no que uno tenga que dar tremenda vuelta.",sugerencia
Un portal donde se pueda ver el resultado de análisis o saber cuándo hay consultas ayudaría mucho.,sugerencia
Estuviera bien que revisaran más seguido las condiciones de los hospitales y mejoraran lo básico.,sugerencia
"La atención en urgencias debería ser más rápida, a veces hay que esperar horas.",sugerencia
"Deberían explicar mejor los diagnósticos a los pacientes, con palabras más claras.",sugerencia
"Sería bueno tener una lista actualizada de los medicamentos en farmacia, en físico o por app.",sugerencia
Un canal pa’ quejarse de maltrato o negligencia médica es algo que hace falta.,sugerencia
"Las ambulancias deberían tener más control, a veces demoran muchísimo en llegar.",sugerencia
"Sería justo que los casos crónicos y embarazadas tuvieran prioridad real, no solo en el papel.",sugerencia
"Correos debería tener un sistema de rastreo más confiable, que no se pierdan los paquetes.",sugerencia
"Las entregas a domicilio deberían mejorar, y que llamen antes de llegar.",sugerencia
Una app oficial de Correos pa’ ver el estado del envío y recibir notificaciones ayudaría pila.,sugerencia
"Deberían trabajar más días o más tiempo, porque a veces solo abren unas horas.",sugerencia
"Sería bueno que agilicen los trámites de aduana, muchos paquetes se quedan trabados semanas.",sugerencia
El trato en las oficinas debería ser más profesional y con mejor atención al público.,sugerencia
Los precios por enviar cosas deberían estar bien visibles y no variar sin explicación.,sugerencia
Un canal de atención al cliente en línea ayudaría a resolver dudas sin tener que ir a la oficina.,sugerencia
Estuviera bien que se hiciera una encuesta pa’ mejorar el servicio en base a lo que diga el pueblo.,sugerencia
"Las entregas internacionales deberían llegar más rápido, que no se pierdan en el limbo.",sugerencia
¿Por qué el servicio de ómnibus ha disminuido tanto en los últimos meses?,pregunta
¿Cuándo restablecerán el servicio eléctrico en mi zona después del apagón de anoche?,pregunta
¿Cómo puedo reportar una avería en mi línea telefónica si no tengo acceso a internet?,pregunta
¿Existe algún plan para mejorar la frecuencia de los trenes interprovinciales?,pregunta
¿Qué debo hacer para solicitar una nueva conexión eléctrica en mi vivienda?,pregunta
¿Por qué mi factura de electricidad es tan alta este mes si no he aumentado el consumo?,pregunta
¿Cómo puedo obtener información sobre los horarios de los ómnibus urbanos?,pregunta
¿Hay algún número de atención al cliente para reportar problemas con el servicio de internet?,pregunta
¿Qué medidas están tomando para evitar los constantes apagones en la ciudad?,pregunta
¿Cómo puedo recargar el saldo de mi móvil desde el extranjero?,pregunta
¿Por qué no hay suficientes taxis en horas pico en La Habana?,pregunta
¿Cuándo instalarán más radiobases para mejorar la cobertura móvil en áreas rurales?,pregunta
¿Es posible pagar la factura de electricidad en línea?,pregunta
¿Qué debo hacer si mi medidor eléctrico está defectuoso?,pregunta
¿Cómo puedo obtener una tarjeta SIM para mi teléfono nuevo?,pregunta
¿Por qué se interrumpe tanto el servicio de internet durante las noches?,pregunta
¿Hay algún plan para modernizar la flota de ómnibus en Santiago de Cuba?,pregunta
¿Cómo puedo solicitar una línea telefónica fija para mi hogar?,pregunta
¿Qué hacer si el transformador de mi cuadra está haciendo ruidos extraños?,pregunta
¿Dónde puedo consultar las tarifas actualizadas de los servicios de telecomunicaciones?,pregunta
¿Por qué el servicio de trenes ha disminuido su frecuencia en los últimos meses?,pregunta
¿Cómo puedo reportar un poste eléctrico caído en mi barrio?,pregunta
¿Existe algún descuento para jubilados en el servicio de telefonía móvil?,pregunta
¿Cuándo restablecerán el servicio de internet después de la interrupción de ayer?,pregunta
¿Qué debo hacer si mi factura de electricidad muestra un consumo erróneo?,pregunta
¿Cómo puedo obtener información sobre las rutas de ómnibus en mi ciudad?,pregunta
¿Hay algún plan para mejorar la infraestructura eléctrica en zonas rurales?,pregunta
¿Por qué se cayó la señal de telefonía móvil durante varias horas hoy?,pregunta
¿Cómo puedo solicitar la instalación de un teléfono público en mi comunidad?,pregunta
¿Qué medidas están tomando para reducir los apagones en el verano?,pregunta
¿Dónde puedo recargar mi tarjeta de transporte público?,pregunta
¿Es posible cambiar el titular de una línea telefónica fija?,pregunta
¿Cómo puedo reportar un cable de electricidad suelto en la calle?,pregunta
¿Cuándo ampliarán la cobertura de internet en mi municipio?,pregunta
¿Por qué no hay suficientes ómnibus en las horas pico?,pregunta
¿Cómo puedo obtener una copia de mi contrato de servicio eléctrico?,pregunta
¿Qué debo hacer si mi teléfono fijo no tiene tono de llamada?,pregunta
¿Hay algún subsidio para la instalación de paneles solares en viviendas?,pregunta
¿Cómo puedo consultar mi saldo de telefonía móvil?,pregunta
¿Por qué se demora tanto la reparación de las averías eléctricas reportadas?,pregunta
¿Dónde puedo adquirir una tarjeta para el servicio de internet Wi-Fi?,pregunta
¿Qué hacer si el cobrador de la electricidad no pasa por mi casa?,pregunta
¿Cómo puedo solicitar un cambio de número telefónico?,pregunta
¿Hay planes para mejorar el servicio de transporte en las zonas montañosas?,pregunta
¿Qué debo hacer si recibo una factura de electricidad con un monto excesivo?,pregunta
¿Cómo puedo bloquear mi teléfono móvil en caso de robo?,pregunta
¿Por qué hay tantas fluctuaciones de voltaje en mi área?,pregunta
¿Dónde puedo encontrar información sobre las tarifas de los taxis?,pregunta
¿Cómo puedo acceder a los planes de datos móviles disponibles?,pregunta
¿Qué hacer si hay un árbol tocando las líneas eléctricas en mi calle?,pregunta
¿Cuándo implementarán el pago electrónico en los ómnibus urbanos?,pregunta
¿Es posible transferir el saldo de mi móvil a otro usuario?,pregunta
¿Cómo puedo solicitar la revisión de mi medidor eléctrico?,pregunta
¿Qué debo hacer si mi conexión de internet es muy lenta?,pregunta
Ya activaron el paquete LTE nuevo?,pregunta
¿Dónde se puede conseguir una batería de respaldo para los paneles solares?,pregunta
Y el bono de datos del mes pasado qué pasó?,pregunta
Se puede comprar una recarga internacional desde aquí dentro de Cuba?,pregunta
¿Cuánto cuesta cambiar el nombre del contrato de electricidad?,pregunta
"Mi vecino tiene electricidad y yo no, eso es normal?",pregunta
¿Por qué me cortaron el servicio si ya pagué la factura?,pregunta
Dónde se hace la solicitud para una línea fija nueva?,pregunta
¿Los datos móviles funcionan mejor con ciertos modelos de teléfono?,pregunta
Me pueden decir cuándo se acaba la promoción de doble recarga?,pregunta
¿Puedo cambiar mi SIM sin perder el número?,pregunta
Por qué el voltaje baja cada vez que ponen la olla eléctrica?,pregunta
¿Hay forma de poner una reclamación por el maltrato en una oficina comercial?,pregunta
No hay ningún plan para que pongan transporte a las 10 de la noche?,pregunta
¿Cómo puedo saber si el medidor de mi casa está calibrado correctamente?,pregunta
Es normal que la conexión por datos se caiga cada vez que llueve?,pregunta
¿Se puede pagar la corriente desde la app Transfermóvil?,pregunta
El servicio Nauta Hogar permite videollamadas sin problemas?,pregunta
¿Por qué no activaron el servicio aunque ya firmé el contrato hace un mes?,pregunta
Dónde se puede presentar una queja por mal servicio de atención al cliente?,pregunta
¿La oficina de ETECSA abre los sábados?,pregunta
¿Hay alguna tarifa especial para estudiantes universitarios?,pregunta
¿Qué días hacen mantenimientos que afectan el servicio eléctrico?,pregunta
El transporte para personas con discapacidad está funcionando?,pregunta
¿Por qué me llegan mensajes de cobro que no reconozco?,pregunta
¿Hay algún límite de gigas con el Nauta Hogar básico?,pregunta
Es cierto que van a cambiar los medidores por unos digitales?,pregunta
¿Cómo puedo saber cuántos megas me quedan del paquete de datos?,pregunta
El número de emergencia de la empresa eléctrica está funcionando?,pregunta
¿Qué hacer si la factura digital no me llega por correo?,pregunta
Alguien puede decirme si ya volvió el internet en Centro Habana?,pregunta
¿Se puede solicitar servicio de internet en zonas costeras rurales?,pregunta
¿Cómo consulto el estado de un trámite pendiente con la empresa eléctrica?,pregunta
"El servicio de ómnibus cada vez está peor, uno puede esperar hasta dos horas bajo el sol.",criterio general
"En mi opinión, deberían invertir más en mejorar la infraestructura eléctrica del país.",criterio general
"La atención en las oficinas de ETECSA deja mucho que desear, hay que hacer cola por gusto.",criterio general
"Yo creo que el problema de los apagones no es técnico, es organizativo.",criterio general
A mí me parece que los precios del internet están demasiado altos para el salario promedio.,criterio general
"Cada vez que llueve, se cae la luz. Eso no debería seguir pasando en pleno 2025.",criterio general
"No entiendo cómo no hay ni un ómnibus en horas pico, cuando más falta hace.",criterio general
En esta empresa se nota que falta planificación y respeto al cliente.,criterio general
"Deberían mejorar el trato al público, a veces parece que nos están haciendo un favor.",criterio general
El sistema eléctrico está obsoleto y se nota en cada bajón de voltaje.,criterio general
"No todo es culpa del bloqueo, hay cosas que se pueden resolver con buena gestión.",criterio general
"El transporte público necesita una reforma seria, no parches.",criterio general
"Hay que reconocer que ETECSA ha mejorado algo en la cobertura, pero aún falta mucho.",criterio general
Los precios del servicio eléctrico deberían ser más transparentes.,criterio general
A veces parece que lo hacen a propósito para que uno pierda la paciencia.,criterio general
"En mi zona, si no tienes planta eléctrica, estás frito.",criterio general
"Tener internet en Cuba sigue siendo un lujo, no un derecho.",criterio general
"Poner Wi-Fi en los parques fue buena idea, pero ahora está inservible por la lentitud.",criterio general
"Se agradece el esfuerzo, pero todavía estamos lejos de un servicio de calidad.",criterio general
No sé por qué seguimos pagando tanto por tan poco.,criterio general
"Cada vez que hacen mantenimiento, dejan más problemas que soluciones.",criterio general
"El tren nacional necesita mejoras urgentes, eso parece del siglo pasado.",criterio general
El transporte no es digno para una ciudad como esta.,criterio general
"Muchas veces el problema no es la falta de recursos, sino la mala administración.",criterio general
"Los trabajadores hacen lo que pueden, pero se nota que el sistema no funciona.",criterio general
ETECSA debería pensar más en el cliente y menos en las recargas internacionales.,criterio general
"Cuando uno llama a reportar una avería, lo pelotean de un lado a otro.",criterio general
Las colas eternas en las oficinas parecen no importarles a los jefes.,criterio general
"Parece que en vez de avanzar, vamos pa’trás como el cangrejo.",criterio general
La falta de respuesta ante las quejas demuestra la desconexión que hay con el pueblo.,criterio general
A veces uno se siente como si estuviera mendigando un servicio que ya pagó.,criterio general
Me parece que falta voluntad para resolver los problemas cotidianos.,criterio general
ETECSA debería invertir más en infraestructura y menos en propaganda.,criterio general
Los apagones afectan todo: desde la comida hasta el descanso.,criterio general
El transporte urbano está tan mal que ya ni sorprende cuando no pasa el ómnibus.,criterio general
"Muchas veces los técnicos hacen bien su trabajo, pero la empresa no les da recursos.",criterio general
"No sé qué gestión están haciendo, pero los resultados no se ven.",criterio general
"Pagar la electricidad digitalmente es cómodo, pero cuando hay errores, nadie responde.",criterio general
"Todo funciona a medias, como si fuera un favor y no un derecho.",criterio general
La conexión de internet en la zona rural donde vivo es casi nula.,criterio general
A veces tengo la sensación de que nadie escucha lo que decimos.,criterio general
Las tarifas no corresponden con la calidad del servicio que recibimos.,criterio general
Uno se acostumbra a la ineficiencia porque no hay otra opción.,criterio general
El maltrato en algunas oficinas es simplemente inaceptable.,criterio general
Siento que cada año pagamos más por un servicio que funciona menos.,criterio general
La planificación del transporte público parece inexistente.,criterio general
"Todavía estamos esperando un cambio real, no promesas vacías.",criterio general
No todo el mundo tiene familia en el extranjero para poder recargar su línea.,criterio general
"A veces parece que estamos pagando por sufrir, no por recibir un servicio.",criterio general
"Hace falta más empatía con los usuarios, no somos números.",criterio general
El estado del alumbrado público es deprimente en muchos barrios.,criterio general
"Si no fuera por la creatividad del cubano, no sobreviviríamos a estos apagones.",criterio general
Muchos trabajadores dan la cara por errores de la dirección.,criterio general
No entiendo cómo sigue habiendo cortes de luz sin previo aviso.,criterio general
Es frustrante tener que reclamar lo mismo cada mes.,criterio general
"ETECSA tiene el monopolio, por eso no mejora.",criterio general
La falta de competencia genera conformismo.,criterio general
Sería bueno que escucharan más al pueblo antes de tomar decisiones.,criterio general
No se puede planificar una vida normal con estos apagones constantes.,criterio general
La movilidad urbana es una pesadilla diaria.,criterio general
Están más enfocados en recaudar que en dar un buen servicio.,criterio general
"Si el transporte mejorara, muchas cosas en la vida diaria serían más fáciles.",criterio general
"Aunque reconozco algunos avances, aún falta mucho por hacer.",criterio general
No se puede vivir tranquilo con la incertidumbre de cuándo se va la luz.,criterio general
Todo funciona como si no importara el tiempo de las personas.,criterio general
Los precios no van acordes con la calidad del servicio.,criterio general
Deberían priorizar los servicios básicos antes que los extras.,criterio general
Hay zonas que están en total abandono tecnológico.,criterio general
"Todo es muy lento, desde el papeleo hasta la ejecución.",criterio general
Muchas decisiones se toman desde una oficina sin conocer la realidad del barrio.,criterio general
La falta de iluminación en muchas calles es un peligro para todos.,criterio general
"Nos merecemos un servicio decente, no solo sobrevivirlo.",criterio general
La falta de comunicación entre instituciones es un desastre.,criterio general
Ojalá algún día el transporte y la electricidad funcionen como deben.,criterio general
La burocracia es un obstáculo más que una ayuda.,criterio general
"Muchos trabajadores hacen maravillas con lo poco que tienen, pero no es suficiente.",criterio general
Al menos podrían avisar con tiempo cuando va a haber un corte de servicio.,criterio general
Parece que estamos condenados a vivir con estos mismos problemas por siempre.,criterio general
Cada vez se hace más difícil confiar en que las cosas mejoren.,criterio general
Hay que empezar a exigir más y conformarnos menos.,criterio general
Me duele ver que tantas cosas no funcionen en mi país.,criterio general
"La paciencia del cubano tiene límites, y ya estamos cerca.",criterio general
Muchos siguen esperando soluciones que nunca llegan.,criterio general
"Nos falta transparencia, eficiencia y respeto al pueblo.",criterio general
"Si de verdad quisieran mejorar, ya lo habrían hecho.",criterio general
Cansa ver las mismas promesas vacías una y otra vez.,criterio general
"Hay que cambiar muchas cosas, pero sobre todo la forma de pensar.",criterio general
"Mientras no haya responsabilidad, no habrá cambios reales.",criterio general
El pueblo merece mucho más de lo que recibe.,criterio general
"No estamos pidiendo lujos, solo que las cosas funcionen.",criterio general
"En cualquier otro país esto sería un escándalo, aquí es normal.",criterio general
Hace tres días que reporté una avería eléctrica y todavía nadie ha venido. ¿Hasta cuándo?,denuncia
En mi barrio están cobrando tarifas eléctricas distintas a las que publica la empresa. ¡Eso es un abuso!,denuncia
"Los técnicos vinieron, dijeron que arreglaron el poste de luz, pero sigue igual. ¿Quién controla eso?",denuncia
En la parada del hospital nunca pasa el P3. Se salta la ruta y nadie hace nada.,denuncia
Hay una guagua que siempre pasa vacía y no recoge a nadie. ¿Eso es legal?,denuncia
"Llevo dos semanas sin línea telefónica fija y nadie da respuesta, solo peloteo.",denuncia
En mi zona quitaron la luz a las 9am y a las 6pm aún no la han puesto. Nadie avisa nada.,denuncia
"El técnico de ETECSA vino, se llevó el equipo y nunca más regresó. Eso es un descaro.",denuncia
Las tarifas de datos móviles se están cobrando mal. Me descontaron 2GB en 10 minutos.,denuncia
En el policlínico de Alamar no hay luz hace días por una avería y nadie de la eléctrica va.,denuncia
Los choferes de la ruta 69 cobran en moneda nacional y se quedan con el vuelto. ¿Y el control?,denuncia
En la base de guaguas del Cerro están vendiendo piezas del Estado por la izquierda.,denuncia
No puede ser que los técnicos digan que arreglaron la avería y al rato se vuelva a ir la luz.,denuncia
Mi vecino paga menos corriente porque tiene un arreglo con el lector del metrocontador.,denuncia
Me instalaron el Nauta Hogar y la conexión es una burla. Prometieron 1Mbps y no llega ni a 300kbps.,denuncia
En el centro de atención al cliente de ETECSA están revendiendo líneas a sobreprecio.,denuncia
Se fue la luz en la secundaria y los alumnos tuvieron que irse. ¿Dónde está la responsabilidad?,denuncia
El chófer del rutero 1 me negó el viaje porque no tenía sencillo. ¡Eso es ilegal!,denuncia
El punto Wi-Fi del parque lleva 15 días sin funcionar y nadie lo arregla.,denuncia
Hicieron un corte de luz sin aviso previo y dañaron equipos en mi casa. ¿Quién responde por eso?,denuncia
Me están cobrando una factura de ETECSA que ya pagué. Fui con el comprobante y me dicen que espere.,denuncia
Llamé al 18888 y me dijeron que no podían ayudarme porque ‘no hay sistema’. ¿Y ahora qué hago?,denuncia
Los inspectores de transporte pasan por alto a choferes que violan las tarifas.,denuncia
El poste de electricidad frente a mi casa está por caerse y nadie hace nada aunque ya está reportado.,denuncia
Me instalaron mal el servicio de internet y ahora no hay quien se responsabilice.,denuncia
"En la empresa de transporte están dando combustible por la izquierda, y todo el mundo lo sabe.",denuncia
En el barrio se van a quedar sin corriente porque nadie atiende las denuncias de conexiones ilegales.,denuncia
"Cada vez que llueve, se va la luz. La instalación está en mal estado y nadie lo arregla.",denuncia
El trabajador de la empresa eléctrica me pidió dinero para adelantar la reparación. ¡Eso es corrupción!,denuncia
El sistema de cobro digital de ETECSA falló y me descontaron dos veces el pago. ¿Quién responde?,denuncia
Hay trabajadores que se llevan herramientas del Estado para hacer trabajos por la izquierda.,denuncia
Los apagones no están cumpliendo el cronograma que publicaron. Se están burlando del pueblo.,denuncia
La brigada que vino a arreglar la avería solo miró el poste y se fue sin hacer nada.,denuncia
Hace una semana que se fue el servicio y ni una explicación han dado.,denuncia
Me dejaron sin internet porque otro cliente se conectó a mi router sin autorización.,denuncia
En el reparto Nuevo Vista Alegre cobran ‘extra’ por arreglar las líneas telefónicas.,denuncia
"Las llamadas internacionales se están cobrando mal, y no quieren devolver el dinero.",denuncia
Ponen guaguas que no tienen aire ni ventanas. ¡Eso es inhumano con este calor!,denuncia
"En mi zona hay un cable pelado que representa un peligro, y nadie le mete mano.",denuncia
En ETECSA me dijeron que el técnico pasó y yo nunca lo vi. ¡Mentira!,denuncia
"En la oficina de atención al cliente, los turnos se venden por fuera.",denuncia
Han hecho tres reparaciones en el mismo lugar este mes. ¡Eso es un gasto innecesario!,denuncia
Llevo un mes esperando por una reconexión eléctrica y me siguen peloteando.,denuncia
Los inspectores pasan por alto las ilegalidades si les das algo ‘por la izquierda’.,denuncia
Los trabajadores vinieron a instalar el medidor y dejaron los cables al aire.,denuncia
Estoy denunciando que en mi zona las conexiones ilegales están disparando los apagones.,denuncia
He ido tres veces a reclamar un cobro indebido y siempre me dicen que ‘hay que esperar’,denuncia
La conexión de ETECSA se cae cada vez que se va la corriente. ¡Eso no puede ser!,denuncia
En la terminal de trenes de Santiago están cobrando maletas sin recibo oficial. ¿Eso es legal?,denuncia
Se robaron un transformador en mi zona y nadie ha venido a reponerlo.,denuncia
Las oficinas de la eléctrica no tienen condiciones y el trato es pésimo.,denuncia
Los técnicos ponen ‘soluciones’ temporales solo para cerrar el parte.,denuncia
Denuncio que las facturas llegan con errores constantes y nadie se hace responsable.,denuncia
Vi cómo una trabajadora cobraba por meter a la gente en la cola. ¿Y la disciplina laboral?,denuncia
En el punto de recarga están vendiendo tarjetas de 125 a 130 pesos. ¡Eso es abuso!,denuncia
No puede ser que haya personas con más de un servicio Nauta Hogar mientras otros no tienen ni uno.,denuncia
Los datos móviles se consumen en segundos aunque no estés usando el teléfono.,denuncia
Denuncio que en mi zona están manipulando el medidor para pagar menos corriente.,denuncia
ETECSA prometió mejorar la velocidad en enero y seguimos igual o peor.,denuncia
Llevo semanas esperando un cambio de número que ya pagué y no me dan solución.,denuncia
El chófer de la guagua escolar la usa para hacer mandados personales.,denuncia
Me cambiaron el medidor de electricidad sin avisar y ahora pago el doble.,denuncia
Las interrupciones del servicio son más largas de lo que informan. ¡Mienten en la programación!,denuncia
Hay técnicos que exigen ‘un refresquito’ para atender más rápido el caso.,denuncia
"En la oficina central te dicen que llames al municipio, y el municipio te manda a la oficina central.",denuncia
Estoy cansado de denunciar el mismo problema y que no pase nada.,denuncia
"En mi edificio hay un cable colgando hace semanas, ¡eso es un peligro real!",denuncia
ETECSA no responde a los reclamos hechos por el sitio web. ¿Para qué lo tienen entonces?,denuncia
El transporte interprovincial se vende ‘por fuera’ a precios más altos.,denuncia
"El servicio técnico me dijo que había solucionado todo, pero no tengo señal aún.",denuncia
"En la oficina me dieron un número para la queja, pero nunca lo registraron.",denuncia
Los apagones cada vez son más largos y menos explicados. ¡Esto no tiene nombre!,denuncia
Se filtró que los horarios de apagones se están cambiando sin anunciarlo. ¡Así no se puede!,denuncia
Vi cómo cargaban combustible en una guagua estatal para usarlo en una moto privada.,denuncia
En mi zona se están robando el alumbrado público y nadie dice nada.,denuncia
Llamé a reportar el robo de cables y me dijeron que ‘ya lo sabían’. ¿Y qué han hecho?,denuncia
La calidad del servicio Nauta es tan mala que parece una estafa legalizada.,denuncia
Están instalando nuevas líneas solo para los que pagan extra por fuera del sistema.,denuncia
Ya van tres veces que me descuentan saldo sin explicación. ¿Eso no es robo?,denuncia
Han pasado brigadas de reparación y no arreglan nada. Solo pasan lista y se van.,denuncia
En la oficina me dijeron que no podían atenderme porque 'se fue la corriente'.,denuncia
El mismo problema en mi zona lleva meses y no lo resuelven. ¿Hasta cuándo el abandono?,denuncia
ETECSA debería responder por la cantidad de fallos constantes en su red. ¡Ya basta!,denuncia
Aquí las cosas no mejoran porque no hay consecuencias para los que hacen mal su trabajo.,denuncia
Pagué por un servicio que nunca recibí. ¡Esto es fraude!,denuncia
No se puede vivir tranquilo con tanto incumplimiento. ¿Quién nos defiende?,denuncia
Otra vez se fue la luz sin previo aviso. ¡Esto ya cansa!,queja
"La conexión de Nauta Hogar está fatal últimamente, no se puede ni abrir un correo.",queja
Estoy cansado de los apagones a cualquier hora. ¡Respeten al cliente!,queja
"Llamar al 118 es una odisea, nunca contestan o te cuelgan.",queja
"Cada vez que llueve, se cae la señal de ETECSA. ¿Hasta cuándo?",queja
El chofer de la guagua iba con música a todo volumen y manejando como loco.,queja
Los datos móviles se consumen rapidísimo y no estoy haciendo nada pesado.,queja
Fui a la oficina comercial y me atendieron con mala cara. ¡Muy poco profesional!,queja
Me cambiaron el contador y desde entonces la factura viene altísima. ¡No cuadra!,queja
Las guaguas pasan llenas y ni paran. ¡No hay quien llegue a tiempo al trabajo!,queja
"El servicio técnico de ETECSA tarda semanas en venir, y cuando vienen, ni resuelven bien.",queja
"Estoy inconforme con la atención telefónica, no ayudan en nada.",queja
Me pusieron un cronograma de apagones que no se cumple nunca. ¡Una falta de respeto!,queja
Pagué mi factura y aún así me cortaron el servicio. ¿Qué clase de sistema es ese?,queja
"Es imposible usar los datos móviles en horario pico, la red colapsa siempre.",queja
Siempre que voy a hacer un trámite en ETECSA hay una cola inmensa y pocas personas atendiendo.,queja
No entiendo cómo un servicio tan caro como Nauta puede tener tanta inestabilidad.,queja
Llevo días sin corriente y me dicen que están ‘trabajando en eso’. ¡Muy mal servicio!,queja
"Cada vez que ponen la luz, viene con bajón. Así no hay equipo que aguante.",queja
Me descontaron saldo sin haber hecho llamadas ni usado datos.,queja
En el punto de recarga nunca hay saldo y siempre dicen ‘el sistema está caído’.,queja
Subieron las tarifas y el servicio sigue igual de malo. No se justifica.,queja
"El transporte intermunicipal es una pesadilla, nunca hay ómnibus disponibles.",queja
Llamé para reportar un problema y me trataron con muy poca paciencia. Eso no se hace.,queja
"Los técnicos vinieron, abrieron un hueco, y lo dejaron así por días. ¡Puro desastre!",queja
"Estoy cansado de tener que ir presencialmente a reclamar todo, no sirve la atención online.",queja
No puede ser que uno pague un servicio y reciba tan mala calidad.,queja
"El servicio del rutero es irregular. A veces pasa, a veces no. Así no se puede planificar.",queja
El sitio web de la eléctrica es lentísimo y siempre da error cuando más lo necesitas.,queja
La guagua pasó de largo aunque había personas esperando. Inaceptable.,queja
Mi cuenta de Nauta fue bloqueada sin explicación y ahora nadie me da razón.,queja
"Cada vez que sube la temperatura, se va la electricidad. ¡No se aguanta más!",queja
"Me prometieron que tendríamos mejor cobertura este año, y lo que hay es peor señal.",queja
Todo el día esperando por un técnico que nunca vino. Ni siquiera llamaron.,queja
No entiendo cómo en pleno 2025 seguimos con estos niveles de apagones.,queja
"En el paradero no hay sombra, bancos, ni información. ¡Una falta total de condiciones!",queja
Las tarifas suben y el servicio no mejora. Así no hay quien esté satisfecho.,queja
"Cada vez que intento recargar desde el exterior, me da error. ¡Y se pierde el dinero!",queja
Me conecté al punto WiFi y no duró ni 3 minutos funcionando bien.,queja
No hay forma de que te atiendan bien si no vas con 'una cara conocida'.,queja
Los servicios digitales funcionan cuando quieren. Es muy frustrante.,queja
Todo lo que uno hace online se cae por el mal internet. ¡Increíble en estos tiempos!,queja
Estoy decepcionado con el trato que recibí en la oficina comercial. Cero empatía.,queja
Las colas en ETECSA parecen de los años 90. ¿Hasta cuándo con lo mismo?,queja
Fui a reportar un error en la factura y me dijeron que ‘eso pasa a veces’. ¿Así tratan al cliente?,queja
Hay zonas donde no llega ni una raya de señal. ¡Parece que no existimos!,queja
En la empresa eléctrica me hablaron como si yo estuviera pidiendo un favor. ¡Pésima atención!,queja
Llamas para reclamar y te tienen media hora en espera. Eso es una falta de respeto.,queja
Los planes de internet no duran nada y encima no hay forma de reclamar bien.,queja
Estoy cansado de que digan que van a mejorar y todo sigue igual o peor.,queja
"Siempre que se va la corriente, se dañan mis equipos. ¿Y quién me responde?",queja
En la parada nadie informa nada. Uno está ahí adivinando cuándo viene la guagua.,queja
El trato al cliente deja muchísimo que desear. Parece que te hacen un favor al atenderte.,queja
Se pasan días sin servicio y lo mínimo sería que avisen o expliquen por qué.,queja
Llevo semanas esperando un traslado de línea. ¡Demasiada lentitud!,queja
Fui a pagar y el sistema estaba caído. Otra vez me tocó volver al día siguiente.,queja
El transporte escolar llegó con una hora de atraso. ¿Qué clase de planificación es esa?,queja
El técnico dijo que vendría por la mañana y llegó de noche. ¡Y encima sin herramientas!,queja
A veces uno ni quiere reclamar más porque sabe que no va a pasar nada.,queja
"No entiendo por qué si pagué a tiempo, aún así me cortaron el servicio.",queja
En la página de la eléctrica los datos de mi factura aparecen mal cada mes.,queja
Estoy harto de que la conexión se caiga justo cuando más la necesito.,queja
"Siempre que hay apagón en mi zona, es de los más largos. ¿Por qué esa diferencia?",queja
Fui con una queja y me dijeron que volviera otro día. ¡Qué falta de seriedad!,queja
En la oficina comercial no hay ni un ventilador. ¡Y el calor que hace ahí!,queja
El servicio que prometen no es el que dan. Eso molesta mucho.,queja
Ni siquiera una disculpa te dan cuando hay errores de ellos. Increíble.,queja
Me pusieron a esperar más de dos horas para un trámite de cinco minutos.,queja
"Cada vez que uno va a arreglar algo, te dicen que ‘eso no es aquí’.",queja
Es muy difícil tener confianza en los servicios si nunca funcionan bien.,queja
Las guaguas nuevas ya están rotas. ¿Dónde está el mantenimiento?,queja
